timestamp,rhum,atmp,rco2,pm02,tvocIndex
2026-07-16 21:50:00-06:00,55,22.3,413,0.0,89
2026-07-16 21:55:00-06:00,55,22.3,413,0.0,92
2026-07-16 22:00:00-06:00,55,22.3,413,0.0,92
2026-07-16 22:05:00-06:00,55,22.3,413,0.0,90
2026-07-16 22:10:00-06:00,55,22.3,414,0.0,87
2026-07-16 22:15:00-06:00,55,22.3,415,0.0,99
2026-07-16 22:20:00-06:00,55,22.3,416,0.0,113
2026-07-16 22:25:00-06:00,56,22.3,417,0.0,111
2026-07-16 22:30:00-06:00,56,22.3,416,0.0,110
2026-07-16 22:35:00-06:00,56,22.3,417,0.0,107
2026-07-16 22:40:00-06:00,56,22.3,417,0.0,102
2026-07-16 22:45:00-06:00,56,22.3,416,0.0,96
2026-07-16 22:50:00-06:00,56,22.3,416,0.0,95
2026-07-16 22:55:00-06:00,56,22.3,416,0.0,98
2026-07-16 23:00:00-06:00,56,22.3,415,0.0,100
2026-07-16 23:05:00-06:00,56,22.3,414,0.0,101
2026-07-16 23:10:00-06:00,56,22.3,414,0.0,101
2026-07-16 23:15:00-06:00,56,22.3,413,0.0,101
2026-07-16 23:20:00-06:00,56,22.3,414,0.0,100
2026-07-16 23:25:00-06:00,56,22.3,414,0.0,97
2026-07-16 23:30:00-06:00,56,22.3,414,0.0,95
2026-07-16 23:35:00-06:00,56,22.3,414,0.0,93
2026-07-16 23:40:00-06:00,56,22.3,413,0.0,94
2026-07-16 23:45:00-06:00,56,22.2,414,0.0,128
2026-07-16 23:50:00-06:00,56,22.3,414,0.0,213
2026-07-16 23:55:00-06:00,56,22.3,413,0.0,263
2026-07-17 00:00:00-06:00,56,22.3,413,0.0,251
2026-07-17 00:05:00-06:00,56,22.3,413,0.0,225
2026-07-17 00:10:00-06:00,56,22.3,413,0.0,190
2026-07-17 00:15:00-06:00,56,22.3,414,0.0,169
2026-07-17 00:20:00-06:00,56,22.3,414,0.0,146
2026-07-17 00:25:00-06:00,56,22.3,413,0.0,129
2026-07-17 00:30:00-06:00,56,22.3,413,0.0,118
2026-07-17 00:35:00-06:00,56,22.3,413,0.0,107
2026-07-17 00:40:00-06:00,56,22.3,413,0.0,99
2026-07-17 00:45:00-06:00,56,22.3,413,0.0,95
2026-07-17 00:50:00-06:00,56,22.3,413,0.0,89
2026-07-17 00:55:00-06:00,56,22.3,413,0.0,86
2026-07-17 01:00:00-06:00,56,22.3,414,0.0,83
2026-07-17 01:05:00-06:00,56,22.3,413,0.0,80
2026-07-17 01:10:00-06:00,56,22.3,414,0.0,77
2026-07-17 01:15:00-06:00,56,22.3,413,0.0,75
2026-07-17 01:20:00-06:00,56,22.3,413,0.0,72
2026-07-17 01:25:00-06:00,56,22.3,413,0.0,69
2026-07-17 01:30:00-06:00,56,22.3,413,0.0,67
2026-07-17 01:35:00-06:00,55,22.3,413,0.0,65
2026-07-17 01:40:00-06:00,55,22.3,413,0.0,62
2026-07-17 01:45:00-06:00,55,22.2,412,0.0,59
2026-07-17 01:50:00-06:00,55,22.2,412,0.0,57
2026-07-17 01:55:00-06:00,55,22.2,412,0.0,57
2026-07-17 02:00:00-06:00,55,22.2,412,0.0,56
2026-07-17 02:05:00-06:00,55,22.2,413,0.0,56
2026-07-17 02:10:00-06:00,55,22.2,413,0.0,56
2026-07-17 02:15:00-06:00,55,22.2,413,0.0,56
2026-07-17 02:20:00-06:00,55,22.2,412,0.0,56
2026-07-17 02:25:00-06:00,55,22.2,413,0.0,57
2026-07-17 02:30:00-06:00,55,22.2,414,0.0,57
2026-07-17 02:35:00-06:00,55,22.2,413,0.0,56
2026-07-17 02:40:00-06:00,55,22.2,413,0.0,56
2026-07-17 02:45:00-06:00,55,22.2,414,0.0,56
2026-07-17 02:50:00-06:00,55,22.2,415,0.0,56
2026-07-17 02:55:00-06:00,55,22.2,414,0.0,56
2026-07-17 03:00:00-06:00,55,22.2,415,0.0,56
2026-07-17 03:05:00-06:00,55,22.2,416,0.0,58
2026-07-17 03:10:00-06:00,55,22.2,416,0.0,60
2026-07-17 03:15:00-06:00,56,22.2,416,0.0,64
2026-07-17 03:20:00-06:00,56,22.2,417,0.0,67
2026-07-17 03:25:00-06:00,56,22.2,418,0.0,68
2026-07-17 03:30:00-06:00,56,22.2,418,0.0,68
2026-07-17 03:35:00-06:00,56,22.2,419,0.0,67
2026-07-17 03:40:00-06:00,56,22.2,419,0.0,67
2026-07-17 03:45:00-06:00,56,22.2,419,0.0,66
2026-07-17 03:50:00-06:00,56,22.2,418,0.0,66
2026-07-17 03:55:00-06:00,55,22.2,418,0.0,65
2026-07-17 04:00:00-06:00,56,22.2,418,0.0,64
2026-07-17 04:05:00-06:00,56,22.2,418,0.0,65
2026-07-17 04:10:00-06:00,56,22.2,418,0.0,65
2026-07-17 04:15:00-06:00,56,22.2,418,0.0,68
2026-07-17 04:20:00-06:00,56,22.2,418,0.0,70
2026-07-17 04:25:00-06:00,56,22.2,419,0.0,75
2026-07-17 04:30:00-06:00,56,22.2,421,0.0,80
2026-07-17 04:35:00-06:00,57,22.2,423,0.0,88
2026-07-17 04:40:00-06:00,57,22.2,424,0.0,94
2026-07-17 04:45:00-06:00,57,22.2,425,0.0,96
2026-07-17 04:50:00-06:00,57,22.2,425,0.0,99
2026-07-17 04:55:00-06:00,57,22.2,426,0.0,102
2026-07-17 05:00:00-06:00,57,22.1,427,0.0,102
2026-07-17 05:05:00-06:00,57,22.1,427,0.0,102
2026-07-17 05:10:00-06:00,57,22.1,427,0.0,103
2026-07-17 05:15:00-06:00,57,22.1,427,0.0,104
2026-07-17 05:20:00-06:00,57,22.1,427,0.0,106
2026-07-17 05:25:00-06:00,57,22.1,428,0.0,107
2026-07-17 05:30:00-06:00,57,22.1,430,0.0,108
2026-07-17 05:35:00-06:00,57,22.2,432,0.0,108
2026-07-17 05:40:00-06:00,57,22.2,432,0.0,108
2026-07-17 05:45:00-06:00,57,22.2,430,0.0,107
2026-07-17 05:50:00-06:00,58,22.2,430,0.0,108
2026-07-17 05:55:00-06:00,58,22.2,430,0.0,110
2026-07-17 06:00:00-06:00,57,22.2,429,0.0,123
2026-07-17 06:05:00-06:00,57,22.2,429,0.0,125
2026-07-17 06:10:00-06:00,57,22.2,429,0.0,120
2026-07-17 06:15:00-06:00,57,22.2,428,0.0,114
2026-07-17 06:20:00-06:00,57,22.2,429,0.0,110
2026-07-17 06:25:00-06:00,57,22.2,430,0.0,113
2026-07-17 06:30:00-06:00,57,22.2,431,0.0,121
2026-07-17 06:35:00-06:00,57,22.2,431,0.0,130
2026-07-17 06:40:00-06:00,57,22.2,432,0.0,138
2026-07-17 06:45:00-06:00,57,22.2,432,0.0,150
2026-07-17 06:50:00-06:00,57,22.2,433,0.0,157
2026-07-17 06:55:00-06:00,57,22.2,436,0.0,160
2026-07-17 07:00:00-06:00,58,22.2,437,0.0,162
2026-07-17 07:05:00-06:00,58,22.2,439,0.0,162
2026-07-17 07:10:00-06:00,58,22.2,440,0.0,161
2026-07-17 07:15:00-06:00,58,22.2,440,0.0,160
2026-07-17 07:20:00-06:00,58,22.2,441,0.0,159
2026-07-17 07:25:00-06:00,58,22.2,442,0.0,159
2026-07-17 07:30:00-06:00,58,22.2,441,0.0,155
2026-07-17 07:35:00-06:00,57,22.2,440,0.0,148
2026-07-17 07:40:00-06:00,58,22.2,441,0.0,151
2026-07-17 07:45:00-06:00,58,22.2,442,0.0,189
2026-07-17 07:50:00-06:00,58,22.2,442,0.0,191
2026-07-17 07:55:00-06:00,58,22.2,444,0.0,200
2026-07-17 08:00:00-06:00,58,22.2,445,0.0,204
2026-07-17 08:05:00-06:00,58,22.3,454,0.0,222
2026-07-17 08:10:00-06:00,58,22.3,459,0.0,274
2026-07-17 08:15:00-06:00,58,22.3,459,0.0,303
2026-07-17 08:20:00-06:00,58,22.4,459,0.0,308
2026-07-17 08:25:00-06:00,58,22.4,457,0.0,318
2026-07-17 08:30:00-06:00,58,22.4,457,0.0,317
2026-07-17 08:35:00-06:00,58,22.4,456,0.0,317
2026-07-17 08:40:00-06:00,58,22.4,455,0.0,301
2026-07-17 08:45:00-06:00,57,22.4,456,0.0,272
2026-07-17 08:50:00-06:00,57,22.4,455,0.0,250
2026-07-17 08:55:00-06:00,57,22.4,454,0.0,229
2026-07-17 09:00:00-06:00,57,22.5,454,0.0,207
2026-07-17 09:05:00-06:00,58,22.5,455,0.0,197
2026-07-17 09:10:00-06:00,58,22.5,456,0.0,182
2026-07-17 09:15:00-06:00,58,22.5,458,0.0,169
2026-07-17 09:20:00-06:00,58,22.5,458,0.0,161
2026-07-17 09:25:00-06:00,58,22.5,458,0.0,154
2026-07-17 09:30:00-06:00,58,22.5,456,0.0,149
2026-07-17 09:35:00-06:00,58,22.5,463,0.0,147
2026-07-17 09:40:00-06:00,58,22.5,468,0.0,143
2026-07-17 09:45:00-06:00,58,22.5,472,0.0,137
2026-07-17 09:50:00-06:00,58,22.5,472,0.0,127
2026-07-17 09:55:00-06:00,58,22.5,473,0.0,119
2026-07-17 10:00:00-06:00,58,22.5,474,0.0,116
2026-07-17 10:05:00-06:00,58,22.5,465,0.0,113
2026-07-17 10:10:00-06:00,58,22.5,465,0.0,110
2026-07-17 10:15:00-06:00,57,22.5,462,0.0,109
2026-07-17 10:20:00-06:00,57,22.5,464,0.0,109
2026-07-17 10:25:00-06:00,58,22.5,469,0.0,108
2026-07-17 10:30:00-06:00,57,22.5,464,0.0,107
2026-07-17 10:35:00-06:00,57,22.5,461,0.0,105
2026-07-17 10:40:00-06:00,57,22.4,465,0.0,104
2026-07-17 10:45:00-06:00,57,22.5,466,0.0,105
2026-07-17 10:50:00-06:00,57,22.4,457,0.0,93
2026-07-17 10:55:00-06:00,57,22.4,469,0.0,88
2026-07-17 11:00:00-06:00,57,22.4,471,0.0,89
2026-07-17 11:05:00-06:00,57,22.4,480,0.0,90
2026-07-17 11:10:00-06:00,57,22.4,482,0.0,94
2026-07-17 11:15:00-06:00,57,22.5,475,0.0,97
2026-07-17 11:20:00-06:00,57,22.5,472,0.0,93
2026-07-17 11:25:00-06:00,57,22.5,469,0.0,88
2026-07-17 11:30:00-06:00,57,22.5,470,0.0,84
2026-07-17 11:35:00-06:00,57,22.5,476,0.0,82
2026-07-17 11:40:00-06:00,56,22.5,468,0.0,80
2026-07-17 11:45:00-06:00,56,22.5,465,0.0,79
2026-07-17 11:50:00-06:00,56,22.5,466,0.0,77
2026-07-17 11:55:00-06:00,56,22.6,467,0.0,76
2026-07-17 12:00:00-06:00,56,22.6,467,0.0,74
2026-07-17 12:05:00-06:00,56,22.6,482,0.0,73
2026-07-17 12:10:00-06:00,56,22.6,479,0.0,74
2026-07-17 12:15:00-06:00,56,22.6,469,0.0,74
2026-07-17 12:20:00-06:00,56,22.5,467,0.0,71
2026-07-17 12:25:00-06:00,56,22.5,469,0.0,69
2026-07-17 12:30:00-06:00,52,23.4,482,0.0,51
2026-07-17 12:35:00-06:00,30,30.3,463,0.0,83
2026-07-17 12:40:00-06:00,26,32.3,458,0.0,100
2026-07-17 12:45:00-06:00,26,32.5,455,0.0,100
2026-07-17 12:50:00-06:00,26,32.6,450,0.0,99
2026-07-17 12:55:00-06:00,26,32.6,458,0.0,101
2026-07-17 13:00:00-06:00,26,32.7,452,0.0,100
2026-07-17 13:05:00-06:00,25,32.6,443,0.0,100
2026-07-17 13:10:00-06:00,25,32.6,439,0.0,100
2026-07-17 13:15:00-06:00,25,32.6,437,0.0,100
2026-07-17 13:20:00-06:00,26,32.6,435,0.0,100
2026-07-17 13:25:00-06:00,25,32.6,434,0.0,98
2026-07-17 13:30:00-06:00,25,32.6,434,0.0,91
2026-07-17 13:35:00-06:00,25,32.5,434,0.0,88
2026-07-17 13:40:00-06:00,25,32.6,434,0.0,91
2026-07-17 13:45:00-06:00,25,32.6,435,0.0,89
2026-07-17 13:50:00-06:00,25,32.6,437,0.0,105
2026-07-17 13:55:00-06:00,25,32.5,437,0.0,100
2026-07-17 14:00:00-06:00,25,32.5,435,0.0,86
2026-07-17 14:05:00-06:00,25,32.6,434,0.0,112
2026-07-17 14:10:00-06:00,25,32.7,433,0.0,156
2026-07-17 14:15:00-06:00,25,32.7,432,0.0,143
2026-07-17 14:20:00-06:00,25,32.6,431,0.0,135
2026-07-17 14:25:00-06:00,25,32.5,429,0.0,105
2026-07-17 14:30:00-06:00,25,32.3,429,0.0,92
2026-07-17 14:35:00-06:00,25,32.3,428,0.0,74
2026-07-17 14:40:00-06:00,25,32.2,427,0.0,68
2026-07-17 14:45:00-06:00,25,32.2,426,0.0,62
2026-07-17 14:50:00-06:00,25,32.2,426,0.0,60
2026-07-17 14:55:00-06:00,25,32.3,426,0.0,56
2026-07-17 15:00:00-06:00,25,32.3,425,0.0,53
2026-07-17 15:05:00-06:00,25,32.2,425,0.0,49
2026-07-17 15:10:00-06:00,25,32.2,425,0.0,46
2026-07-17 15:15:00-06:00,25,32.2,424,0.0,45
2026-07-17 15:20:00-06:00,25,32.1,425,0.0,44
2026-07-17 15:25:00-06:00,25,32.0,424,0.0,42
2026-07-17 15:30:00-06:00,25,32.0,423,0.0,42
2026-07-17 15:35:00-06:00,25,31.9,423,0.0,39
2026-07-17 15:40:00-06:00,25,31.9,425,0.0,39
2026-07-17 15:45:00-06:00,25,31.9,425,0.0,40
2026-07-17 15:50:00-06:00,25,31.9,423,0.0,46
2026-07-17 15:55:00-06:00,25,31.8,422,0.0,50
2026-07-17 16:00:00-06:00,25,31.7,424,0.0,49
2026-07-17 16:05:00-06:00,25,31.7,424,0.0,49
2026-07-17 16:10:00-06:00,25,31.8,424,0.0,66
2026-07-17 16:15:00-06:00,26,32.0,424,0.0,82
2026-07-17 16:20:00-06:00,26,32.0,425,0.0,92
2026-07-17 16:25:00-06:00,26,32.0,425,0.0,96
2026-07-17 16:30:00-06:00,26,32.0,424,0.0,93
2026-07-17 16:35:00-06:00,26,32.0,425,0.0,91
2026-07-17 16:40:00-06:00,25,32.0,424,0.0,89
2026-07-17 16:45:00-06:00,26,32.0,423,0.0,82
2026-07-17 16:50:00-06:00,26,32.0,425,0.0,81
2026-07-17 16:55:00-06:00,30,31.6,430,0.0,173
2026-07-17 17:00:00-06:00,41,28.1,431,0.0,340
2026-07-17 17:05:00-06:00,47,25.8,429,0.0,319
2026-07-17 17:10:00-06:00,49,24.7,426,0.0,404
2026-07-17 17:15:00-06:00,52,23.9,424,0.0,389
2026-07-17 17:20:00-06:00,52,23.4,422,0.0,339
2026-07-17 17:25:00-06:00,52,23.4,420,0.0,234
2026-07-17 17:30:00-06:00,52,23.2,419,0.0,211
2026-07-17 17:35:00-06:00,53,23.0,417,0.0,194
2026-07-17 17:40:00-06:00,53,22.8,416,0.0,176
2026-07-17 17:45:00-06:00,54,22.7,416,0.0,174
2026-07-17 17:50:00-06:00,54,22.6,416,0.0,158
2026-07-17 17:55:00-06:00,54,22.5,415,0.0,149
2026-07-17 18:00:00-06:00,54,22.4,413,0.0,142
2026-07-17 18:05:00-06:00,55,22.3,413,0.0,148
2026-07-17 18:10:00-06:00,55,22.3,413,0.0,153
2026-07-17 18:15:00-06:00,55,22.2,412,0.0,163
2026-07-17 18:20:00-06:00,56,22.1,411,0.0,164
2026-07-17 18:25:00-06:00,56,22.1,412,0.0,164
2026-07-17 18:30:00-06:00,56,22.0,412,0.0,174
2026-07-17 18:35:00-06:00,56,22.0,410,0.0,185
2026-07-17 18:40:00-06:00,57,22.0,411,0.0,193
2026-07-17 18:45:00-06:00,57,22.0,411,0.0,199
2026-07-17 18:50:00-06:00,57,22.0,410,0.0,205
2026-07-17 18:55:00-06:00,57,21.9,409,0.0,206
2026-07-17 19:00:00-06:00,57,21.9,409,0.0,213
2026-07-17 19:05:00-06:00,58,21.9,408,0.0,220
2026-07-17 19:10:00-06:00,58,21.9,409,0.0,228
2026-07-17 19:15:00-06:00,58,21.9,408,0.0,238
2026-07-17 19:20:00-06:00,58,21.9,408,0.0,242
2026-07-17 19:25:00-06:00,58,21.9,408,0.0,246
2026-07-17 19:30:00-06:00,58,21.9,408,0.0,249
2026-07-17 19:35:00-06:00,58,21.9,408,0.0,251
2026-07-17 19:40:00-06:00,58,21.9,408,0.0,251
2026-07-17 19:45:00-06:00,58,21.9,408,0.0,252
2026-07-17 19:50:00-06:00,58,21.9,407,0.0,254
2026-07-17 19:55:00-06:00,58,21.9,407,0.0,253
2026-07-17 20:00:00-06:00,58,21.9,406,0.0,260
2026-07-17 20:05:00-06:00,58,21.9,406,0.0,264
2026-07-17 20:10:00-06:00,58,21.9,406,0.0,266
2026-07-17 20:15:00-06:00,58,21.9,406,0.0,268
2026-07-17 20:20:00-06:00,58,21.9,407,0.0,273
2026-07-17 20:25:00-06:00,58,21.9,407,0.0,280
2026-07-17 20:30:00-06:00,58,21.9,407,0.0,285
2026-07-17 20:35:00-06:00,58,21.8,408,0.0,284
2026-07-17 20:40:00-06:00,58,21.9,409,0.0,283
2026-07-17 20:45:00-06:00,58,21.9,408,0.0,284
2026-07-17 20:50:00-06:00,59,21.8,409,0.0,288
2026-07-17 20:55:00-06:00,59,21.8,410,0.0,294
2026-07-17 21:00:00-06:00,59,21.9,410,0.0,294
2026-07-17 21:05:00-06:00,59,21.9,410,0.0,290
2026-07-17 21:10:00-06:00,59,21.8,411,0.0,284
2026-07-17 21:15:00-06:00,59,21.9,410,0.0,277
2026-07-17 21:20:00-06:00,59,21.8,410,0.0,272
2026-07-17 21:25:00-06:00,59,21.8,410,0.0,269
2026-07-17 21:30:00-06:00,59,21.8,410,0.0,267
2026-07-17 21:35:00-06:00,59,21.9,410,0.0,265
2026-07-17 21:40:00-06:00,59,21.8,409,0.0,263
2026-07-17 21:45:00-06:00,59,21.8,411,0.0,265
2026-07-17 21:50:00-06:00,59,21.8,410,0.0,265
2026-07-17 21:55:00-06:00,60,21.9,410,0.0,264
2026-07-17 22:00:00-06:00,60,21.9,410,0.0,264
2026-07-17 22:05:00-06:00,60,21.9,410,0.0,265
2026-07-17 22:10:00-06:00,60,21.9,410,0.0,265
2026-07-17 22:15:00-06:00,60,21.9,410,0.0,268
2026-07-17 22:20:00-06:00,60,21.9,410,0.0,269
2026-07-17 22:25:00-06:00,61,21.9,410,0.0,270
2026-07-17 22:30:00-06:00,61,21.9,411,0.0,273
2026-07-17 22:35:00-06:00,61,21.9,411,0.0,274
2026-07-17 22:40:00-06:00,61,21.9,411,0.0,278
2026-07-17 22:45:00-06:00,61,21.9,412,0.0,284
2026-07-17 22:50:00-06:00,61,21.9,412,0.0,286
2026-07-17 22:55:00-06:00,61,21.9,412,0.0,286
2026-07-17 23:00:00-06:00,61,21.9,413,0.0,286
2026-07-17 23:05:00-06:00,62,21.9,413,0.0,286
2026-07-17 23:10:00-06:00,61,21.9,413,0.0,283
2026-07-17 23:15:00-06:00,62,21.9,413,0.0,277
2026-07-17 23:20:00-06:00,61,21.9,412,0.0,276
2026-07-17 23:25:00-06:00,61,21.9,413,0.0,273
2026-07-17 23:30:00-06:00,61,21.9,413,0.0,268
2026-07-17 23:35:00-06:00,61,21.9,413,0.0,264
2026-07-17 23:40:00-06:00,61,21.9,413,0.0,261
2026-07-17 23:45:00-06:00,61,21.9,413,0.0,257
2026-07-17 23:50:00-06:00,61,21.8,413,0.0,254
